domain,config_name,start_url,date,brand,url,reference_code,image_url,id,list,brand.1,category,currency,price,name,variant,reference,collection,productMaterialStrap,productSpecialEdition,size,isAvailable,isSellable,Exchange Rate,price_eur
panerai.com,panerai_all,https://www.panerai.com/ae/en/collections/watch-collection/radiomir.html,2025/2/17,Panerai_watches_AED,https://www.panerai.com/ae/en/collections/watch-collection/radiomir/pam01643-radiomir-8-giorni-eilean.html,PNPAM01643,"https://www.panerai.com/content/dam/rcq/pan/TX/A9/nB/Uz/QI/aF/N5/cu/uC/DI/2A/TXA9nBUzQIaFN5cuuCDI2A.png.transform.global_square_image_960.png, /content/dam/rcq/pan/TX/A9/nB/Uz/QI/aF/N5/cu/uC/DI/2A/TXA9nBUzQIaFN5cuuCDI2A.png.transform.global_square_image_960_2x.png 2x",PAM01643,Radiomir,PANERAI,Watch,AED,163000,Radiomir 8 Giorni Eilean,Beige - Brown,PAM01643,Radiomir,Beige,True,45mm,False,True,3.8497,42340.96163337403
panerai.com,panerai_all,https://www.panerai.com/ae/en/collections/watch-collection/radiomir.html,2025/2/17,Panerai_watches_AED,https://www.panerai.com/ae/en/collections/watch-collection/radiomir/pam01284-radiomir-tourbillon-gmt-bronzo.html,PNPAM01284,"https://www.panerai.com/content/dam/rcq/pan/B9/rk/V5/di/AE/SL/Ei/Wb/Hb/nA/Fw/B9rkV5diAESLEiWbHbnAFw.png.transform.global_square_image_960.png, /content/dam/rcq/pan/B9/rk/V5/di/AE/SL/Ei/Wb/Hb/nA/Fw/B9rkV5diAESLEiWbHbnAFw.png.transform.global_square_image_960_2x.png 2x",PAM01284,Radiomir,PANERAI,Watch,AED,565500,Radiomir Tourbillon GMT Bronzo,Beige - Brown,PAM01284,Radiomir,Beige,False,45mm,False,True,3.8497,146894.56321271788
panerai.com,panerai_all,https://www.panerai.com/ae/en/collections/watch-collection/radiomir.html,2025/2/17,Panerai_watches_AED,https://www.panerai.com/ae/en/collections/watch-collection/radiomir/pam00760-radiomir-bronzo.html,PNPAM00760,"https://www.panerai.com/content/dam/rcq/pan/23/44/86/3/2344863.png.transform.global_square_image_960.png, /content/dam/rcq/pan/23/44/86/3/2344863.png.transform.global_square_image_960_2x.png 2x",PAM00760,Radiomir,PANERAI,Watch,AED,70100,Radiomir Bronzo,Beige - Brown,PAM00760,Radiomir,Beige,False,47mm,False,False,3.8497,18209.211107359017
panerai.com,panerai_all,https://www.panerai.com/ae/en/collections/watch-collection/radiomir.html,2025/2/17,Panerai_watches_AED,https://www.panerai.com/ae/en/collections/watch-collection/radiomir/pam01026-radiomir-quaranta-goldtech.html,PNPAM01026,"https://www.panerai.com/content/dam/rcq/pan/pB/xO/r8/od/hE/Km/3K/S6/RZ/P_/rQ/pBxOr8odhEKm3KS6RZP_rQ.png.transform.global_square_image_960.png, /content/dam/rcq/pan/pB/xO/r8/od/hE/Km/3K/S6/RZ/P_/rQ/pBxOr8odhEKm3KS6RZP_rQ.png.transform.global_square_image_960_2x.png 2x",PAM01026,Radiomir,PANERAI,Watch,AED,68200,Radiomir Quaranta Goldtech™,Tone on Tone - Brown,PAM01026,Radiomir,Tone on Tone,False,40mm,True,True,3.8497,17715.66615580435
panerai.com,panerai_all,https://www.panerai.com/ae/en/collections/watch-collection/radiomir.html,2025/2/17,Panerai_watches_AED,https://www.panerai.com/ae/en/collections/watch-collection/radiomir/pam01437-radiomir-quaranta-yellow-gold.html,PNPAM01437,"https://www.panerai.com/content/dam/rcq/pan/Hi/-_/L1/XF/RE/qK/bO/3K/es/Mu/3w/Hi-_L1XFREqKbO3KesMu3w.png.transform.global_square_image_960.png, /content/dam/rcq/pan/Hi/-_/L1/XF/RE/qK/bO/3K/es/Mu/3w/Hi-_L1XFREqKbO3KesMu3w.png.transform.global_square_image_960_2x.png 2x",PAM01437,Radiomir,PANERAI,Watch,AED,68200,Radiomir Quaranta Yellow Gold,Tone on Tone - Black,PAM01437,Radiomir,Tone on Tone,False,40mm,True,True,3.8497,17715.66615580435
panerai.com,panerai_all,https://www.panerai.com/ae/en/collections/watch-collection/radiomir.html,2025/2/17,Panerai_watches_AED,https://www.panerai.com/ae/en/collections/watch-collection/radiomir/pam01363-radiomir-annual-calendar-goldtech.html,PNPAM01363,"https://www.panerai.com/content/dam/rcq/pan/HH/uF/9-/nT/ak/GZ/p2/xU/4N/es/cA/HHuF9-nTakGZp2xU4NescA.png.transform.global_square_image_960.png, /content/dam/rcq/pan/HH/uF/9-/nT/ak/GZ/p2/xU/4N/es/cA/HHuF9-nTakGZp2xU4NescA.png.transform.global_square_image_960_2x.png 2x",PAM01363,Radiomir,PANERAI,Watch,AED,133100,Radiomir Annual Calendar Goldtech™,Tone on Tone - Bleu foncé,PAM01363,Radiomir,Tone on Tone,False,45mm,False,False,3.8497,34574.12265890849
panerai.com,panerai_all,https://www.panerai.com/ae/en/collections/watch-collection/radiomir.html,2025/2/17,Panerai_watches_AED,https://www.panerai.com/ae/en/collections/watch-collection/radiomir/pam01364-radiomir-annual-calendar-platinumtech.html,PNPAM01364,"https://www.panerai.com/content/dam/rcq/pan/OU/P3/rh/Sm/dU/eK/M1/Gj/B1/bI/Jg/OUP3rhSmdUeKM1GjB1bIJg.png.transform.global_square_image_960.png, /content/dam/rcq/pan/OU/P3/rh/Sm/dU/eK/M1/Gj/B1/bI/Jg/OUP3rhSmdUeKM1GjB1bIJg.png.transform.global_square_image_960_2x.png 2x",PAM01364,Radiomir,PANERAI,Watch,AED,196300,Radiomir Annual Calendar Platinumtech™,Tone on Tone - Brown,PAM01364,Radiomir,Tone on Tone,False,45mm,False,True,3.8497,50990.98631062161
panerai.com,panerai_all,https://www.panerai.com/ae/en/collections/watch-collection/radiomir.html,2025/2/17,Panerai_watches_AED,https://www.panerai.com/ae/en/collections/watch-collection/radiomir/pam01453-radiomir-perpetual-calendar-gmt-goldtech.html,PNPAM01453,"https://www.panerai.com/content/dam/rcq/pan/Nz/AA/B1/3F/Sm/uy/OK/YC/sL/L5/Iw/NzAAB13FSmuyOKYCsLL5Iw.png.transform.global_square_image_960.png, /content/dam/rcq/pan/Nz/AA/B1/3F/Sm/uy/OK/YC/sL/L5/Iw/NzAAB13FSmuyOKYCsLL5Iw.png.transform.global_square_image_960_2x.png 2x",PAM01453,Radiomir,PANERAI,Watch,AED,166300,Radiomir Perpetual Calendar GMT Goldtech™,Tone on Tone - Brown,PAM01453,Radiomir,Tone on Tone,False,45mm,False,True,3.8497,43198.17128607424
panerai.com,panerai_all,https://www.panerai.com/ae/en/collections/watch-collection/radiomir.html,2025/2/17,Panerai_watches_AED,https://www.panerai.com/ae/en/collections/watch-collection/radiomir/pam01570-radiomir-quaranta.html,PNPAM01570,,PAM01570,Radiomir,PANERAI,Watch,AED,22500,PNPAM01570 - Radiomir Quaranta,Tone on Tone - Brown,PAM01570,Radiomir,Tone on Tone,False,40mm,True,True,3.8497,5844.611268410526
panerai.com,panerai_all,https://www.panerai.com/ae/en/collections/watch-collection/radiomir.html,2025/2/17,Panerai_watches_AED,https://www.panerai.com/ae/en/collections/watch-collection/radiomir/pam01571-radiomir-quaranta.html,PNPAM01571,,PAM01571,Radiomir,PANERAI,Watch,AED,22500,PNPAM01571 - Radiomir Quaranta,Tone on Tone - Dark blue,PAM01571,Radiomir,Tone on Tone,False,40mm,True,True,3.8497,5844.611268410526
panerai.com,panerai_all,https://www.panerai.com/ae/en/collections/watch-collection/radiomir.html,2025/2/17,Panerai_watches_AED,https://www.panerai.com/ae/en/collections/watch-collection/radiomir/pam01572-radiomir-quaranta.html,PNPAM01572,,PAM01572,Radiomir,PANERAI,Watch,AED,22500,PNPAM01572 - Radiomir Quaranta,Tone on Tone - Black,PAM01572,Radiomir,Tone on Tone,False,40mm,True,True,3.8497,5844.611268410526
panerai.com,panerai_all,https://www.panerai.com/ae/en/collections/watch-collection/radiomir.html,2025/2/17,Panerai_watches_AED,https://www.panerai.com/ae/en/collections/watch-collection/radiomir/pam01573-radiomir-quaranta.html,PNPAM01573,,PAM01573,Radiomir,PANERAI,Watch,AED,22500,PNPAM01573 - Radiomir Quaranta,Tone on Tone - Brown,PAM01573,Radiomir,Tone on Tone,False,40mm,True,True,3.8497,5844.611268410526
panerai.com,panerai_all,https://www.panerai.com/ae/en/collections/watch-collection/radiomir.html,2025/2/17,Panerai_watches_AED,https://www.panerai.com/ae/en/collections/watch-collection/radiomir/pam01026-radiomir-quaranta-goldtech.html,PNPAM01026,,PAM01026,Radiomir,PANERAI,Watch,AED,68200,PNPAM01026 - Radiomir Quaranta Goldtech™,Tone on Tone - Brown,PAM01026,Radiomir,Tone on Tone,False,40mm,True,True,3.8497,17715.66615580435
panerai.com,panerai_all,https://www.panerai.com/ae/en/collections/watch-collection/radiomir.html,2025/2/17,Panerai_watches_AED,https://www.panerai.com/ae/en/collections/watch-collection/radiomir/pam01437-radiomir-quaranta-yellow-gold.html,PNPAM01437,,PAM01437,Radiomir,PANERAI,Watch,AED,68200,PNPAM01437 - Radiomir Quaranta Yellow Gold,Tone on Tone - Black,PAM01437,Radiomir,Tone on Tone,False,40mm,True,True,3.8497,17715.66615580435
panerai.com,panerai_all,https://www.panerai.com/ae/en/collections/watch-collection/radiomir.html,2025/2/17,Panerai_watches_AED,https://www.panerai.com/ae/en/collections/watch-collection/radiomir/pam01385-radiomir-officine.html,PNPAM01385,,PAM01385,Radiomir,PANERAI,Watch,AED,20300,PNPAM01385 - Radiomir Officine,Beige - Brown,PAM01385,Radiomir,Beige,True,45mm,True,True,3.8497,5273.138166610385
panerai.com,panerai_all,https://www.panerai.com/ae/en/collections/watch-collection/radiomir.html,2025/2/17,Panerai_watches_AED,https://www.panerai.com/ae/en/collections/watch-collection/radiomir/pam01384-radiomir-officine.html,PNPAM01384,,PAM01384,Radiomir,PANERAI,Watch,AED,20300,PNPAM01384 - Radiomir Officine,Green - Black,PAM01384,Radiomir,Green,False,45mm,True,True,3.8497,5273.138166610385
panerai.com,panerai_all,https://www.panerai.com/ae/en/collections/watch-collection/radiomir.html,2025/2/17,Panerai_watches_AED,https://www.panerai.com/ae/en/collections/watch-collection/radiomir/pam01383-radiomir-officine.html,PNPAM01383,,PAM01383,Radiomir,PANERAI,Watch,AED,18500,PNPAM01383 - Radiomir Officine,ecru - Bleu foncé,PAM01383,Radiomir,ecru,False,45mm,True,True,3.8497,4805.569265137543
panerai.com,panerai_all,https://www.panerai.com/ae/en/collections/watch-collection/radiomir.html,2025/2/17,Panerai_watches_AED,https://www.panerai.com/ae/en/collections/watch-collection/radiomir/pam01382-radiomir-officine.html,PNPAM01382,,PAM01382,Radiomir,PANERAI,Watch,AED,18500,PNPAM01382 - Radiomir Officine,Beige - Black,PAM01382,Radiomir,Beige,False,45mm,True,True,3.8497,4805.569265137543
panerai.com,panerai_all,https://www.panerai.com/ae/en/collections/watch-collection/radiomir.html,2025/2/17,Panerai_watches_AED,https://www.panerai.com/ae/en/collections/watch-collection/radiomir/pam01334-radiomir-tre-giorni.html,PNPAM01334,,PAM01334,Radiomir,PANERAI,Watch,AED,26600,PNPAM01334 - Radiomir Tre Giorni,Beige - Brown,PAM01334,Radiomir,Beige,False,45mm,True,True,3.8497,6909.629321765333
panerai.com,panerai_all,https://www.panerai.com/ae/en/collections/watch-collection/radiomir.html,2025/2/17,Panerai_watches_AED,https://www.panerai.com/ae/en/collections/watch-collection/radiomir/pam01335-radiomir-tre-giorni.html,PNPAM01335,,PAM01335,Radiomir,PANERAI,Watch,AED,26600,PNPAM01335 - Radiomir Tre Giorni,Beige - Blue,PAM01335,Radiomir,Beige,False,45mm,True,True,3.8497,6909.629321765333
panerai.com,panerai_all,https://www.panerai.com/ae/en/collections/watch-collection/radiomir.html,2025/2/17,Panerai_watches_AED,https://www.panerai.com/ae/en/collections/watch-collection/radiomir/pam01350-radiomir-tre-giorni.html,PNPAM01350,,PAM01350,Radiomir,PANERAI,Watch,AED,26600,PNPAM01350 - Radiomir Tre Giorni,Beige - Brown,PAM01350,Radiomir,Beige,False,45mm,True,True,3.8497,6909.629321765333
panerai.com,panerai_all,https://www.panerai.com/ae/en/collections/watch-collection/radiomir.html,2025/2/17,Panerai_watches_AED,https://www.panerai.com/ae/en/collections/watch-collection/radiomir/pam01347-radiomir-otto-giorni.html,PNPAM01347,,PAM01347,Radiomir,PANERAI,Watch,AED,36500,PNPAM01347 - Radiomir Otto Giorni,Beige - Brown,PAM01347,Radiomir,Beige,False,45mm,False,True,3.8497,9481.258279865964
panerai.com,panerai_all,https://www.panerai.com/ae/en/collections/watch-collection/radiomir.html,2025/2/17,Panerai_watches_AED,https://www.panerai.com/ae/en/collections/watch-collection/radiomir/pam01348-radiomir-otto-giorni.html,PNPAM01348,,PAM01348,Radiomir,PANERAI,Watch,AED,36500,PNPAM01348 - Radiomir Otto Giorni,Beige - Blue,PAM01348,Radiomir,Beige,False,45mm,False,True,3.8497,9481.258279865964
panerai.com,panerai_all,https://www.panerai.com/ae/en/collections/watch-collection/radiomir.html,2025/2/17,Panerai_watches_AED,https://www.panerai.com/ae/en/collections/watch-collection/radiomir/pam01349-radiomir-california.html,PNPAM01349,,PAM01349,Radiomir,PANERAI,Watch,AED,46100,PNPAM01349 - Radiomir California,ecru - Brown,PAM01349,Radiomir,ecru,False,45mm,False,True,3.8497,11974.959087721121
panerai.com,panerai_all,https://www.panerai.com/ae/en/collections/watch-collection/radiomir.html,2025/2/17,Panerai_watches_AED,https://www.panerai.com/ae/en/collections/watch-collection/radiomir/pam01643-radiomir-8-giorni-eilean.html,PNPAM01643,,PAM01643,Radiomir,PANERAI,Watch,AED,163000,PNPAM01643 - Radiomir 8 Giorni Eilean,Beige - Brown,PAM01643,Radiomir,Beige,True,45mm,False,True,3.8497,42340.96163337403
panerai.com,panerai_all,https://www.panerai.com/ae/en/collections/watch-collection/radiomir.html,2025/2/17,Panerai_watches_AED,https://www.panerai.com/ae/en/collections/watch-collection/radiomir/pam01284-radiomir-tourbillon-gmt-bronzo.html,PNPAM01284,,PAM01284,Radiomir,PANERAI,Watch,AED,565500,PNPAM01284 - Radiomir Tourbillon GMT Bronzo,Beige - Brown,PAM01284,Radiomir,Beige,False,45mm,False,True,3.8497,146894.56321271788
panerai.com,panerai_all,https://www.panerai.com/ae/en/collections/watch-collection/radiomir.html,2025/2/17,Panerai_watches_AED,https://www.panerai.com/ae/en/collections/watch-collection/radiomir/pam00760-radiomir-bronzo.html,PNPAM00760,,PAM00760,Radiomir,PANERAI,Watch,AED,70100,PNPAM00760 - Radiomir Bronzo,Beige - Brown,PAM00760,Radiomir,Beige,False,47mm,False,False,3.8497,18209.211107359017
panerai.com,panerai_all,https://www.panerai.com/ae/en/collections/watch-collection/radiomir.html,2025/2/17,Panerai_watches_AED,https://www.panerai.com/ae/en/collections/watch-collection/radiomir/pam01363-radiomir-annual-calendar-goldtech.html,PNPAM01363,,PAM01363,Radiomir,PANERAI,Watch,AED,133100,PNPAM01363 - Radiomir Annual Calendar Goldtech™,Tone on Tone - Bleu foncé,PAM01363,Radiomir,Tone on Tone,False,45mm,False,False,3.8497,34574.12265890849
panerai.com,panerai_all,https://www.panerai.com/ae/en/collections/watch-collection/radiomir.html,2025/2/17,Panerai_watches_AED,https://www.panerai.com/ae/en/collections/watch-collection/radiomir/pam01364-radiomir-annual-calendar-platinumtech.html,PNPAM01364,,PAM01364,Radiomir,PANERAI,Watch,AED,196300,PNPAM01364 - Radiomir Annual Calendar Platinumtech™,Tone on Tone - Brown,PAM01364,Radiomir,Tone on Tone,False,45mm,False,True,3.8497,50990.98631062161
panerai.com,panerai_all,https://www.panerai.com/ae/en/collections/watch-collection/radiomir.html,2025/2/17,Panerai_watches_AED,https://www.panerai.com/ae/en/collections/watch-collection/radiomir/pam01453-radiomir-perpetual-calendar-gmt-goldtech.html,PNPAM01453,,PAM01453,Radiomir,PANERAI,Watch,AED,166300,PNPAM01453 - Radiomir Perpetual Calendar GMT Goldtech™,Tone on Tone - Brown,PAM01453,Radiomir,Tone on Tone,False,45mm,False,True,3.8497,43198.17128607424
panerai.com,panerai_all,https://www.panerai.com/sg/en/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_SGD,https://www.panerai.com/sg/en/collections/watch-collection/submersible/pam01565-submersible-luna-rossa.html,PNPAM01565,"https://www.panerai.com/content/dam/rcq/pan/gz/qI/qo/e6/RB/yY/tf/Sz/Ek/aD/og/gzqIqoe6RByYtfSzEkaDog.png.transform.global_square_image_960.png, /content/dam/rcq/pan/gz/qI/qo/e6/RB/yY/tf/Sz/Ek/aD/og/gzqIqoe6RByYtfSzEkaDog.png.transform.global_square_image_960_2x.png 2x",PAM01565,Submersible,PANERAI,Watch,USD,16000,Submersible Luna Rossa,Gris - Black,PAM01565,Submersible,Gris,True,42mm,True,True,1.0483,15262.806448535724
panerai.com,panerai_all,https://www.panerai.com/sg/en/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_SGD,https://www.panerai.com/sg/en/collections/watch-collection/submersible/pam01579-submersible-luna-rossa.html,PNPAM01579,"https://www.panerai.com/content/dam/rcq/pan/L2/lq/VW/vY/R_/eQ/_W/hV/qX/GB/sw/L2lqVWvYR_eQ_WhVqXGBsw.png.transform.global_square_image_960.png, /content/dam/rcq/pan/L2/lq/VW/vY/R_/eQ/_W/hV/qX/GB/sw/L2lqVWvYR_eQ_WhVqXGBsw.png.transform.global_square_image_960_2x.png 2x",PAM01579,Submersible,PANERAI,Watch,USD,15600,Submersible Luna Rossa,Gris - Black,PAM01579,Submersible,Gris,False,42mm,False,True,1.0483,14881.236287322332
panerai.com,panerai_all,https://www.panerai.com/sg/en/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_SGD,https://www.panerai.com/sg/en/collections/watch-collection/submersible/pam01507-submersible-gmt-luna-rossa-titanio.html,PNPAM01507,"https://www.panerai.com/content/dam/rcq/pan/jZ/l_/Vd/LE/QJ/O9/qv/CP/JV/h0/oA/jZl_VdLEQJO9qvCPJVh0oA.png.transform.global_square_image_960.png, /content/dam/rcq/pan/jZ/l_/Vd/LE/QJ/O9/qv/CP/JV/h0/oA/jZl_VdLEQJO9qvCPJVh0oA.png.transform.global_square_image_960_2x.png 2x",PAM01507,Submersible,PANERAI,Watch,USD,17400,Submersible GMT Luna Rossa Titanio,Dark blue - Black,PAM01507,Submersible,Dark blue,False,42mm,True,True,1.0483,16598.3020127826
panerai.com,panerai_all,https://www.panerai.com/sg/en/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_SGD,https://www.panerai.com/sg/en/collections/watch-collection/submersible/pam01563-submersible-luna-rossa-carbotech.html,PNPAM01563,"https://www.panerai.com/content/dam/rcq/pan/p1/_f/Mu/GB/Qm/K_/7i/Ml/xO/c5/pA/p1_fMuGBQmK_7iMlxOc5pA.png.transform.global_square_image_960.png, /content/dam/rcq/pan/p1/_f/Mu/GB/Qm/K_/7i/Ml/xO/c5/pA/p1_fMuGBQmK_7iMlxOc5pA.png.transform.global_square_image_960_2x.png 2x",PAM01563,Submersible,PANERAI,Watch,USD,25600,Submersible Luna Rossa Carbotech™,Blue - NON APPLICABLE,PAM01563,Submersible,Blue,True,42mm,False,False,1.0483,24420.49031765716
panerai.com,panerai_all,https://www.panerai.com/sg/en/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_SGD,https://www.panerai.com/sg/en/collections/watch-collection/submersible/pam01543-submersible-quarantaquattro-luna-rossa-ti-ceramitech.html,PNPAM01543,"https://www.panerai.com/content/dam/rcq/pan/td/CT/qq/rd/Qi/e_/Wr/SM/4d/3L/FA/tdCTqqrdQie_WrSM4d3LFA.png.transform.global_square_image_960.png, /content/dam/rcq/pan/td/CT/qq/rd/Qi/e_/Wr/SM/4d/3L/FA/tdCTqqrdQie_WrSM4d3LFA.png.transform.global_square_image_960_2x.png 2x",PAM01543,Submersible,PANERAI,Watch,USD,23600,Submersible QuarantaQuattro Luna Rossa Ti-Ceramitech™,None - Dark blue,PAM01543,Submersible,,False,44mm,True,True,1.0483,22512.639511590194
panerai.com,panerai_all,https://www.panerai.com/sg/en/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_SGD,https://www.panerai.com/sg/en/collections/watch-collection/submersible/pam01466-submersible-quarantaquattro-luna-rossa-ti-ceramitech.html,PNPAM01466,"https://www.panerai.com/content/dam/rcq/pan/10/fB/RA/hW/R3/WA/2A/Un/w9/9A/qw/10fBRAhWR3WA2AUnw99Aqw.png.transform.global_square_image_960.png, /content/dam/rcq/pan/10/fB/RA/hW/R3/WA/2A/Un/w9/9A/qw/10fBRAhWR3WA2AUnw99Aqw.png.transform.global_square_image_960_2x.png 2x",PAM01466,Submersible,PANERAI,Watch,USD,23600,Submersible QuarantaQuattro Luna Rossa Ti-Ceramitech™,None - Dark blue,PAM01466,Submersible,,False,44mm,True,True,1.0483,22512.639511590194
panerai.com,panerai_all,https://www.panerai.com/sg/en/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_SGD,https://www.panerai.com/sg/en/collections/watch-collection/submersible/pam01405-submersible-tourbillon-gmt-luna-rossa-experience-editio.html,PNPAM01405,"https://www.panerai.com/content/dam/rcq/pan/6D/mW/SW/SS/T4/K7/7P/fj/Z2/XK/fg/6DmWSWSST4K77PfjZ2XKfg.png.transform.global_square_image_960.png, /content/dam/rcq/pan/6D/mW/SW/SS/T4/K7/7P/fj/Z2/XK/fg/6DmWSWSST4K77PfjZ2XKfg.png.transform.global_square_image_960_2x.png 2x",PAM01405,Submersible,PANERAI,Watch,USD,250100,Submersible Tourbillon GMT Luna Rossa Experience Edition,None - Black,PAM01405,Submersible,,True,45mm,False,True,1.0483,238576.74329867403
panerai.com,panerai_all,https://www.panerai.com/sg/en/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_SGD,https://www.panerai.com/sg/en/collections/watch-collection/submersible/pam01513-submersible-quarantaquattro-gmt-navy-seals-carbotech.html,PNPAM01513,"https://www.panerai.com/content/dam/rcq/pan/4P/7W/Qz/5q/TH/Oj/_c/Ov/rK/S4/WQ/4P7WQz5qTHOj_cOvrKS4WQ.png.transform.global_square_image_960.png, /content/dam/rcq/pan/4P/7W/Qz/5q/TH/Oj/_c/Ov/rK/S4/WQ/4P7WQz5qTHOj_cOvrKS4WQ.png.transform.global_square_image_960_2x.png 2x",PAM01513,Submersible,PANERAI,Watch,USD,28000,Submersible QuarantaQuattro GMT Navy SEALs Carbotech™,None - Black,PAM01513,Submersible,,False,44mm,True,True,1.0483,26709.911284937516
panerai.com,panerai_all,https://www.panerai.com/sg/en/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_SGD,https://www.panerai.com/sg/en/collections/watch-collection/submersible/pam01590-submersible.html,PNPAM01590,"https://www.panerai.com/content/dam/rcq/pan/21/95/84/3/2195843.png.transform.global_square_image_960.png, /content/dam/rcq/pan/21/95/84/3/2195843.png.transform.global_square_image_960_2x.png 2x",PAM01590,Submersible,PANERAI,Watch,USD,13500,Submersible,Black - NON APPLICABLE,PAM01590,Submersible,Black,False,42mm,True,True,1.0483,12877.992940952017
panerai.com,panerai_all,https://www.panerai.com/sg/en/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_SGD,https://www.panerai.com/sg/en/collections/watch-collection/submersible/pam02973-submersible.html,PNPAM02973,"https://www.panerai.com/content/dam/rcq/pan/19/18/47/0/1918470.png.transform.global_square_image_960.png, /content/dam/rcq/pan/19/18/47/0/1918470.png.transform.global_square_image_960_2x.png 2x",PAM02973,Submersible,PANERAI,Watch,USD,13500,Submersible,Black - NON APPLICABLE,PAM02973,Submersible,Black,False,42mm,True,True,1.0483,12877.992940952017
panerai.com,panerai_all,https://www.panerai.com/sg/en/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_SGD,https://www.panerai.com/sg/en/collections/watch-collection/submersible/pam02683-submersible.html,PNPAM02683,"https://www.panerai.com/content/dam/rcq/pan/18/18/97/9/1818979.png.transform.global_square_image_960.png, /content/dam/rcq/pan/18/18/97/9/1818979.png.transform.global_square_image_960_2x.png 2x",PAM02683,Submersible,PANERAI,Watch,USD,14900,Submersible,Black - NON APPLICABLE,PAM02683,Submersible,Black,False,42mm,True,True,1.0483,14213.488505198893
panerai.com,panerai_all,https://www.panerai.com/sg/en/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_SGD,https://www.panerai.com/sg/en/collections/watch-collection/submersible/pam02068-submersible.html,PNPAM02068,"https://www.panerai.com/content/dam/rcq/pan/21/69/21/9/2169219.png.transform.global_square_image_960.png, /content/dam/rcq/pan/21/69/21/9/2169219.png.transform.global_square_image_960_2x.png 2x",PAM02068,Submersible,PANERAI,Watch,USD,16600,Submersible, - ,PAM02068,Submersible,,False,42mm,True,True,1.0483,15835.161690355813
panerai.com,panerai_all,https://www.panerai.com/sg/en/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_SGD,https://www.panerai.com/sg/en/collections/watch-collection/submersible/pam01595-submersible-quarantaquattro.html,PNPAM01595,"https://www.panerai.com/content/dam/rcq/pan/23/07/81/8/2307818.png.transform.global_square_image_960.png, /content/dam/rcq/pan/23/07/81/8/2307818.png.transform.global_square_image_960_2x.png 2x",PAM01595,Submersible,PANERAI,Watch,USD,14100,Submersible QuarantaQuattro,None - ,PAM01595,Submersible,,False,44mm,True,True,1.0483,13450.348182772108
panerai.com,panerai_all,https://www.panerai.com/sg/en/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_SGD,https://www.panerai.com/sg/en/collections/watch-collection/submersible/pam01596-submersible-quarantaquattro.html,PNPAM01596,"https://www.panerai.com/content/dam/rcq/pan/23/07/80/5/2307805.png.transform.global_square_image_960.png, /content/dam/rcq/pan/23/07/80/5/2307805.png.transform.global_square_image_960_2x.png 2x",PAM01596,Submersible,PANERAI,Watch,USD,14100,Submersible QuarantaQuattro,None - Black,PAM01596,Submersible,,False,44mm,True,True,1.0483,13450.348182772108
panerai.com,panerai_all,https://www.panerai.com/sg/en/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_SGD,https://www.panerai.com/sg/en/collections/watch-collection/submersible/pam01518-submersible-quarantaquattro-navy-seals.html,PNPAM01518,"https://www.panerai.com/content/dam/rcq/pan/53/Ce/sO/YW/QY/Cr/aG/cl/ou/M0/8w/53CesOYWQYCraGclouM08w.png.transform.global_square_image_960.png, /content/dam/rcq/pan/53/Ce/sO/YW/QY/Cr/aG/cl/ou/M0/8w/53CesOYWQYCraGclouM08w.png.transform.global_square_image_960_2x.png 2x",PAM01518,Submersible,PANERAI,Watch,USD,14500,Submersible QuarantaQuattro Navy SEALs,None - Black,PAM01518,Submersible,,False,44mm,True,True,1.0483,13831.9183439855
panerai.com,panerai_all,https://www.panerai.com/sg/en/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_SGD,https://www.panerai.com/sg/en/collections/watch-collection/submersible/pam01323-submersible-gmt-navy-seals.html,PNPAM01323,"https://www.panerai.com/content/dam/rcq/pan/OF/3s/mc/4x/ak/yn/Xt/dj/Pf/WK/Ug/OF3smc4xakynXtdjPfWKUg.png.transform.global_square_image_960.png, /content/dam/rcq/pan/OF/3s/mc/4x/ak/yn/Xt/dj/Pf/WK/Ug/OF3smc4xakynXtdjPfWKUg.png.transform.global_square_image_960_2x.png 2x",PAM01323,Submersible,PANERAI,Watch,USD,15800,Submersible GMT Navy SEALs,None - Black,PAM01323,Submersible,,False,44mm,False,True,1.0483,15072.021367929028
